id	Year	Dummy School	Education	Experience	Wage
1358	1982	1	12	0.6	5.42
1359	1982	1	12	0.65	4.54
1360	1982	1	10	0.0	
1361	1982	0	8		5.35
1362	1982	0	10	1.79	5.28
1363	1982	0	11	0.15	6.77
1364	1982	0	12	2.42	2.6
1365	1982	0	10		5.08
1366	1982	0	9	3.19	4.69
1367	1982	0	8	2.0	4.06
1368	1982	1	11	0.0	
1369	1982	0	12	1.56	6.53
1370	1982	1	15	0.0	5.42
1371	1982	0	12	0.48	4.67
1372	1982	0	9	1.69	4.54
1373	1982	1	10	0.0	
1374	1982	0	11	1.85	
1375	1982	0	11	2.0	7.61
1376	1982	0	9	3.6	4.06
1377	1982	0	12	4.0	8.87
1378	1982	0	12		
1379	1982	0	11		
1380	1982	0	8	1.42	
1381	1982	0	12	0.0	
1382	1982	0	16		
1383	1982	0	16	0.0	
1384	1982	1	16	0.0	
1385	1982	0	9	2.0	5.08
1386	1982	0	17	2.0	3.47
1387	1982	0	7	3.88	5.42
1388	1982	1	12	0.0	
1389	1982	0	9	3.94	8.13
1390	1982	0	11		10.16
1391	1982	0	10	0.0	
1392	1982	0	9	2.9	4.74
1393	1982	0	15	0.0	
1394	1982	0	10	2.63	7.45
1395	1982	0	9	3.92	5.63
1396	1982	0	8		6.85
1397	1982	1	12	1.81	6.85
1398	1982	1	16	0.0	
1399	1982	0	10		
1400	1982	0	10	1.25	5.42
1401	1982	0	10		5.42
1402	1982	0	12	3.0	6.77
1403	1982	0	9		
1404	1982	0	12	3.5	8.47
1405	1982	1	9	0.0	
1406	1982	0	11		
1407	1982	0	11		6.01
1408	1982	1	17	0.0	
1409	1982	0	16	1.92	13.02
1410	1982	0	16	0.0	9.12
1411	1982	0	8		6.96
1412	1982	0	10	3.42	4.51
1413	1982	0	9		4.5
1414	1982	1	11	0.0	
1415	1982	1	11	0.0	
1416	1982	0	10		
1417	1982	1	12	0.0	
1418	1982	0	9	3.96	
1419	1982	0	9	2.0	5.78
1420	1982	1	11	0.0	
1421	1982	0	12	0.0	
1422	1982	1	10	0.0	
1423	1982	0	12	4.0	14.1
1424	1982	0	16	0.0	
1425	1982	1	16	0.0	7.45
1426	1982	1	11		6.31
1427	1982	0	10	2.77	
1428	1982	0	9		5.04
1429	1982	0	10		6.57
1430	1982	0	12	4.0	9.12
1431	1982	0	12	4.0	
1432	1982	0	12	0.0	
1433	1982	0	12		6.09
1434	1982	0	12	0.0	
1435	1982	0	12		
1436	1982	0	12	2.96	8.25
1437	1982	0	14		
1438	1982	0	10	4.0	13.57
1439	1982	1	12	4.0	
1440	1982	0	12		
1441	1982	1	13	0.0	
1442	1982	0	12	3.0	6.09
1443	1982	0	12	4.0	
1444	1982	0	12		
1445	1982	0	11	0.0	
1446	1982	0	12		
1447	1982	0	12		12.6
1448	1982	0	12	0.0	8.13
1449	1982	1	14	0.0	
1450	1982	0	12		7.61
1451	1982	0	12		16.93
1452	1982	0	11		8.8
1453	1982	0	12		
1454	1982	0	12	4.0	
1455	1982	0	12	3.88	
1456	1982	0	11		6.77
1457	1982	0	12		
1458	1982	0	12		9.48
1459	1982	0	12	3.79	4.31
1460	1982	1	14	0.0	
1461	1982	0	12	4.0	
1462	1982	0	11		7.45
1463	1982	0	12		13.34
1464	1982	0	12	1.0	
1465	1982	0	12	4.0	
1466	1982	0	13	2.0	
1467	1982	0	12	3.98	
1468	1982	0	12		
1469	1982	0	12	0.0	
1470	1982	0	11	3.85	7.58
1471	1982	0	12	8.0	
1472	1982	0	12	0.0	
1473	1982	0	12	3.83	9.82
1474	1982	0	12	3.87	6.43
1475	1982	0	12	0.0	
1476	1982	0	13	0.0	
1477	1982	0	11		7.61
1478	1982	0	11	3.35	8.47
1479	1982	0	9	3.12	4.74
1480	1982	0	12		
1481	1982	0	12		
1482	1982	0	12	4.0	
1483	1982	0	11		7.42
1484	1982	0	12	2.98	6.43
1485	1982	0	12	4.0	
1486	1982	0	12		
1487	1982	0	12	3.38	12.26
1488	1982	0	9	4.0	13.88
1489	1982	0	12	3.88	
1490	1982	0	12	3.96	4.54
1491	1982	0	12	3.9	6.84
1492	1982	0	12	3.48	
1493	1982	0	12		7.48
1494	1982	0	12	3.33	4.54
1495	1982	0	12	0.0	
1496	1982	0	12		9.35
1497	1982	0	12	0.0	
1498	1982	0	12		5.82
1499	1982	0	12	1.0	6.77
1500	1982	0	14	0.0	
1501	1982	0	12	3.02	4.74
1502	1982	0	9	3.56	5.08
1503	1982	0	12		8.13
1504	1982	0	12		
1505	1982	0	13	0.0	
1506	1982	0	12	2.0	
1507	1982	0	12		11.0
1508	1982	0	12		
1509	1982	0	12		
1510	1982	0	12	4.0	
1511	1982	0	12	4.0	
1512	1982	0	12		
1513	1982	0	12		
1514	1982	0	12		
1515	1982	0	12	4.0	
1516	1982	0	15	0.0	
1517	1982	0	12		
1518	1982	0	13	0.0	
1519	1982	0	12		
1520	1982	0	12	3.98	6.96
1521	1982	0	10	3.81	
1522	1982	0	10		
1523	1982	0	12	4.0	
1524	1982	0	12		
1525	1982	0	12		
1526	1982	0	12		7.11
1527	1982	0	12		
1528	1982	0	10		
1529	1982	0	12	4.0	
1530	1982	1	15	1.0	
1531	1982	0	12		
1532	1982	0	12	4.0	
1533	1982	0	12	3.94	8.13
1534	1982	0	12	3.71	5.82
1535	1982	0	12	3.98	2.14
1536	1982	1	13	0.0	
1537	1982	0	12	4.0	12.2
1538	1982	0	12		
1539	1982	0	13		18.99
1540	1982	0	12	4.0	5.08
1541	1982	0	12	0.0	
1542	1982	0	12		
1543	1982	0	12	4.0	
1544	1982	0	12	4.0	
1545	1982	0	12		
1546	1982	0	12	0.0	
1547	1982	0	12		4.54
1548	1982	0	12		3.49
1549	1982	0	12		
1550	1982	0	12	3.48	4.7
1551	1982	0	10		
1552	1982	0	11	0.0	5.42
1553	1982	0	12		
1554	1982	0	12	0.0	
1555	1982	0	11	10.96	
1556	1982	0	12		
1557	1982	0	10	4.0	
1558	1982	0	12		
1559	1982	0	11		
1560	1982	1	13	0.0	
1561	1982	0	12	7.73	10.52
1562	1982	0	10	4.0	17.13
1563	1982	0	12	0.0	6.09
1564	1982	0	12	3.94	
1565	1982	0	12	2.0	
1566	1982	0	12		
1567	1982	0	12		
1568	1982	0	12	0.0	5.63
1569	1982	0	12	4.0	
1570	1982	0	11	2.0	7.58
1571	1982	0	11		
1572	1982	0	9	0.0	
1573	1982	1	11	0.0	
1574	1982	1	10	0.0	
1575	1982	1	14	0.0	
1576	1982	0	10	3.12	7.45
1577	1982	1	12	0.85	6.88
1578	1982	1	11	0.0	
1579	1982	0	11	1.38	5.42
1580	1982	1	10	0.0	
1581	1982	1	12	0.0	
1582	1982	1	13	0.0	
1583	1982	1	11	0.0	
1584	1982	1	14	0.0	
1585	1982	0	12	1.67	10.28
1586	1982	1	12	0.94	2.37
1587	1982	1	11	0.0	
1588	1982	0	9	0.0	
1589	1982	0	11	0.0	4.44
1590	1982	0	12		13.02
1591	1982	1	12	0.0	
1592	1982	0	12	2.0	9.93
1593	1982	0	11	1.0	2.71
1594	1982	1	12	0.52	5.89
1595	1982	1	10	0.0	
1596	1982	1	12	1.0	6.7
1597	1982	1	12	1.0	5.89
1598	1982	1	12	0.42	5.63
1599	1982	0	15	1.0	
1600	1982	1	15	0.0	
1601	1982	0	11	0.0	
1602	1982	1	11	0.98	10.16
1603	1982	0	12		5.08
1604	1982	0	14	1.94	8.47
1605	1982	0	12	0.87	10.16
1606	1982	1	11	0.0	
1607	1982	1	12	1.0	6.77
1608	1982	0	12	2.0	10.84
1609	1982	0	12	2.98	6.87
1610	1982	1	11	0.0	
1611	1982	0	10	1.56	6.77
1612	1982	0	8	3.94	6.34
1613	1982	0	12		8.8
1614	1982	0	14	1.98	8.91
1615	1982	1	16	0.0	
1616	1982	0	10	2.71	12.19
1617	1982	1	11	0.0	
1618	1982	1	13	0.0	5.92
1619	1982	0	11	2.0	7.25
1620	1982	1	15	0.0	
1621	1982	1	10	0.0	
1622	1982	1	11	0.0	
1623	1982	1	11	0.0	
1624	1982	1	15	0.0	
1625	1982	0	12	0.0	
1626	1982	1	11	0.0	
1627	1982	1	11	0.77	4.54
1628	1982	0	12	2.1	8.23
1629	1982	1	12	0.0	
1630	1982	1	11	0.0	
1631	1982	0	12	2.63	5.24
1632	1982	1	10	0.0	
1633	1982	0	8		5.2
1634	1982	0	11	1.87	4.54
1635	1982	1	11	0.0	
1636	1982	0	9	1.96	5.55
1637	1982	0	11		
1638	1982	0	12	2.0	4.94
1639	1982	0	11	0.92	7.45
1640	1982	1	12	0.9	10.63
1641	1982	0	9		7.03
1642	1982	0	12	0.98	
1643	1982	1	11	0.0	
1644	1982	0	12	2.0	
1645	1982	0	10	0.0	
1646	1982	1	11	0.0	
1647	1982	0	7	1.77	
1648	1982	1	15	0.0	
1649	1982	1	13	0.0	
1650	1982	0	12	2.0	6.09
1651	1982	0	12	0.0	
1652	1982	1	11	0.0	
1653	1982	0	12	2.94	4.67
1654	1982	0	12	3.81	5.42
1655	1982	1	10		
1656	1982	0	6	2.52	6.77
1657	1982	0	8		6.12
1658	1982	0	8	1.81	5.42
1659	1982	0	10	3.9	8.49
1660	1982	0	12		8.33
1661	1982	0	9		5.08
1662	1982	0	7		6.77
1663	1982	0	8	2.29	
1664	1982	0	12	4.0	6.66
1665	1982	1	12	0.0	
1666	1982	0	12		17.07
1667	1982	0	9	2.87	
1668	1982	0	11	1.0	4.23
1669	1982	1	9	0.0	
1670	1982	0	11	2.0	11.42
1671	1982	1	12	0.92	4.51
1672	1982	1	12	1.0	4.94
1673	1982	1	11	0.0	
1674	1982	0	8	3.0	5.08
1675	1982	0	10		
1676	1982	0	16	2.98	10.16
1677	1982	1	8	0.9	
1678	1982	1	12	0.92	
1679	1982	1	13	0.0	
1680	1982	1	11	0.0	
1681	1982	1	10	0.0	
1682	1982	0	10	1.6	6.66
1683	1982	0	11	0.0	6.77
1684	1982	0	12		12.46
1685	1982	0	13	1.63	6.84
1686	1982	0	8		
1687	1982	1	11	0.0	
1688	1982	0	12		6.09
1689	1982	0	10	2.5	5.63
1690	1982	1	11	0.0	
1691	1982	1	12	0.0	
1692	1982	0	10		3.87
1693	1982	1	11	0.0	
1694	1982	0	9	3.75	6.77
1695	1982	0	12	4.0	16.25
1696	1982	1	11	0.0	
1697	1982	0	12	1.5	6.77
1698	1982	0	12	0.0	
1699	1982	0	10	4.0	
1700	1982	0	12		
1701	1982	0	12	1.0	
1702	1982	0	12		9.62
1703	1982	0	12	3.63	8.57
1704	1982	0	12		
1705	1982	0	12	2.0	
1706	1982	0	10		5.42
1707	1982	0	12	3.33	
1708	1982	0	12	4.0	
1709	1982	0	12		
1710	1982	0	12	4.0	
1	1983	1	16	0.58	4.4
2	1983	1	12	0.0	10.5
3	1983	0	12	0.0	
4	1983	1	12	0.0	
5	1983	1	15	0.0	
6	1983	0	12	3.54	8.2
7	1983	1	14	0.0	8.53
8	1983	0	13		7.87
9	1983	0	12		7.28
10	1983	0	13	2.06	8.2
11	1983	0	12	0.0	7.57
12	1983	1	12	0.0	
13	1983	0	12		7.28
14	1983	0	12		18.37
15	1983	0	14		11.56
16	1983	0	12		10.66
17	1983	1	16	0.0	5.91
18	1983	0	12	2.92	6.61
19	1983	1	12	0.0	
20	1983	0	12	0.0	
21	1983	1	16	0.0	
22	1983	1	15	0.0	
23	1983	1	13	0.0	
24	1983	0	16	0.0	
25	1983	1	14	0.0	
26	1983	0	12	3.0	18.37
27	1983	0	14	0.0	
28	1983	0	10	0.0	
29	1983	1	15	0.0	
30	1983	0	12		5.75
31	1983	0	11	2.38	
32	1983	1	12	0.77	6.56
33	1983	0	12	2.0	5.43
34	1983	0	9	2.87	4.59
35	1983	1	14	0.0	
36	1983	0	12	3.0	8.56
37	1983	0	9		4.86
38	1983	0	12	4.92	9.84
39	1983	1	12	0.96	5.25
40	1983	1	11	0.0	
41	1983	1	13	0.0	
42	1983	1	12	0.0	
43	1983	1	12	0.0	
44	1983	1	13	0.0	
45	1983	0	12		11.61
46	1983	0	12	4.38	
47	1983	0	9	2.83	6.82
48	1983	1	14	0.0	
49	1983	1	11	0.0	
50	1983	1	14	0.27	18.77
51	1983	1	12	0.96	8.2
52	1983	1	13	0.0	
53	1983	0	9	1.9	3.94
54	1983	0	12		9.46
55	1983	1	12	0.0	
56	1983	1	16	0.0	
57	1983	0	8		4.3
58	1983	0	11	0.0	
59	1983	1	12	0.98	4.59
60	1983	0	12		13.45
61	1983	0	14	0.0	
62	1983	0	12	2.96	10.27
63	1983	0	12		
64	1983	0	12		11.81
65	1983	0	12	4.58	6.93
66	1983	0	12	2.46	7.87
67	1983	1	15	0.0	
68	1983	0	10	1.0	
69	1983	0	12		12.14
70	1983	0	12	4.71	10.5
71	1983	0	11	1.35	4.59
72	1983	0	12	2.0	5.91
73	1983	0	9	4.37	4.4
74	1983	1	12	0.0	
75	1983	1	13	0.0	
76	1983	1	14	0.0	
77	1983	0	13	3.79	13.12
78	1983	1	14	0.0	
79	1983	0	11		4.4
80	1983	1	14	0.0	
81	1983	1	15	0.94	7.87
82	1983	0	11		6.56
83	1983	0	10	3.13	10.39
84	1983	0	12	3.0	8.46
85	1983	0	12	3.98	9.45
86	1983	0	12	3.67	5.67
87	1983	0	9	2.46	10.5
88	1983	1	11	0.0	
89	1983	0	11	3.77	6.94
90	1983	0	16		6.44
91	1983	0	16	1.42	12.31
92	1983	0	12	4.0	5.84
93	1983	0	12	1.58	5.73
94	1983	0	12	3.63	9.87
95	1983	0	12	1.6	6.19
96	1983	0	14	0.0	
97	1983	1	12	0.0	
98	1983	1	11	0.0	
99	1983	0	12		10.85
100	1983	1	12	1.0	4.37
101	1983	0	11		
102	1983	0	16	1.88	8.2
103	1983	1	16	0.88	5.71
104	1983	1	15	0.0	
105	1983	0	11		
106	1983	0	12	1.02	
107	1983	0	12	2.87	4.92
108	1983	0	12	1.0	8.45
109	1983	0	14	0.0	
110	1983	1	12	0.0	
111	1983	0	12	2.0	
112	1983	0	12	0.0	
113	1983	0	9	0.48	4.4
114	1983	1	11	0.0	
115	1983	0	11	2.92	
116	1983	1	15	0.0	
117	1983	1	12	0.0	
118	1983	1	14	0.0	
119	1983	0	13	2.12	6.23
120	1983	0	13	2.65	8.62
121	1983	0	11		4.79
122	1983	0	12		8.2
123	1983	0	14	0.0	
124	1983	0	12	2.0	9.92
125	1983	1	12	0.0	
126	1983	0	12		
127	1983	0	11	1.0	5.8
128	1983	0	12	2.38	4.59
129	1983	0	11	0.0	
130	1983	0	11		7.49
131	1983	1	12	0.0	
132	1983	0	12	4.0	9.8
133	1983	0	12	2.0	6.43
134	1983	0	11	1.94	5.25
135	1983	1	15	0.0	
136	1983	0	12	5.0	8.91
137	1983	1	16	0.0	
138	1983	0	12	0.0	
139	1983	1	14	0.0	
140	1983	0	12		
141	1983	1	12	0.0	
142	1983	0	12		
143	1983	0	12	2.0	4.46
144	1983	1	13	0.0	
145	1983	0	9		
146	1983	0	9		6.69
147	1983	0	12	0.0	
148	1983	0	10		4.4
149	1983	0	12		8.53
150	1983	1	11	0.0	
151	1983	0	12	1.56	7.22
152	1983	0	12		
153	1983	0	11	0.79	7.57
154	1983	1	13	0.0	
155	1983	1	10	0.0	
156	1983	0	12	2.0	4.93
157	1983	1	13	0.0	
158	1983	0	12	3.58	7.87
159	1983	0	9	3.48	5.62
160	1983	0	12		3.28
161	1983	0	12	1.88	5.25
162	1983	1	15	0.0	
163	1983	1	14	0.0	
164	1983	1	12	0.0	
165	1983	0	12		6.56
166	1983	1	12	1.0	
167	1983	0	13	1.94	13.88
168	1983	0	12	1.77	
169	1983	1	16	0.75	9.12
170	1983	0	12	2.87	6.44
171	1983	0	11	1.0	6.12
172	1983	0	12	1.0	
173	1983	0	12	2.58	
174	1983	1	14	0.0	
175	1983	1	12	0.0	
176	1983	1	16	0.29	2.15
177	1983	0	12	1.0	
178	1983	0	12	4.9	10.83
179	1983	0	12	4.0	12.93
180	1983	0	12	3.0	6.56
181	1983	0	12		4.92
182	1983	0	14	0.0	
183	1983	1	12	0.98	4.4
184	1983	0	10	1.65	4.4
185	1983	1	15	0.0	
186	1983	1	13	0.0	
187	1983	1	16	1.0	
188	1983	1	14	0.0	
189	1983	0	12		7.95
190	1983	1	16	0.0	
191	1983	0	12		14.61
192	1983	1	13	0.0	
193	1983	1	16	0.94	4.36
194	1983	1	14	0.0	
195	1983	0	10		6.56
196	1983	1	14	0.0	
197	1983	1	12	1.0	4.59
198	1983	0	12	4.94	15.93
199	1983	1	15	0.0	
200	1983	1	12	1.0	
201	1983	0	12	2.0	6.56
202	1983	0	12	1.6	5.91
203	1983	0	13		9.53
204	1983	0	16	2.0	6.72
205	1983	1	14	0.0	
206	1983	0	12	2.67	11.81
207	1983	0	12	2.0	9.84
208	1983	0	12		12.62
209	1983	1	13	0.81	7.62
210	1983	0	12	2.67	12.52
211	1983	1	15	0.0	
212	1983	1	14	0.0	
213	1983	0	12	3.9	8.83
214	1983	0	12	3.96	10.5
215	1983	0	12	1.77	4.4
216	1983	0	16	0.81	7.32
217	1983	0	12	0.0	
218	1983	0	12	1.67	5.68
219	1983	0	10	0.0	
220	1983	0	12		
221	1983	0	12	4.0	5.51
222	1983	1	11	0.0	
223	1983	1	12	0.0	
224	1983	1	12	0.0	
225	1983	0	12	1.87	10.67
226	1983	1	12	0.0	4.92
227	1983	0	10	2.37	10.93
228	1983	0	9	3.08	4.46
229	1983	1	11	0.0	
230	1983	1	13	0.0	
231	1983	1	15	0.0	
232	1983	1	14	0.0	
233	1983	1	13	0.0	
234	1983	0	12		10.89
235	1983	1	13	0.0	
236	1983	0	12	4.62	3.81
237	1983	0	8	3.23	5.25
238	1983	0	12	1.29	4.59
239	1983	1	17	0.0	
240	1983	0	12	0.0	4.72
241	1983	0	11	1.46	4.87
242	1983	0	11	0.0	8.2
243	1983	1	14	1.0	7.55
244	1983	1	14	0.0	
245	1983	0	12		11.4
246	1983	1	12	0.0	
247	1983	1	16	0.0	
248	1983	1	16	0.0	9.45
249	1983	1	14	0.0	
250	1983	0	12	1.96	
251	1983	0	12		4.4
252	1983	0	11		9.65
253	1983	1	10	0.0	
254	1983	0	12	3.88	5.68
255	1983	0	11	1.0	5.91
256	1983	0	9	3.69	
257	1983	0	12		6.76
258	1983	1	12	0.0	
259	1983	1	12	1.0	5.84
260	1983	0	10		5.83
261	1983	0	16	1.69	9.84
262	1983	0	12		
263	1983	1	11	0.0	
264	1983	0	12	1.27	5.09
265	1983	0	14	2.0	
266	1983	0	15	0.0	
267	1983	1	15	0.0	
268	1983	0	12		17.72
269	1983	0	11	1.0	5.25
270	1983	0	9	1.04	4.59
271	1983	0	8		
272	1983	0	12	2.0	
273	1983	1	14	0.0	
274	1983	0	11	2.88	11.48
275	1983	0	11		6.01
276	1983	0	8	3.25	4.59
277	1983	0	15	0.0	
278	1983	1	15	0.0	
279	1983	1	13	0.0	
280	1983	1	12	0.0	
281	1983	0	11	0.0	8.83
282	1983	0	17	0.0	
283	1983	0	12	1.83	6.89
284	1983	0	12	3.0	
285	1983	0	10		4.2
286	1983	0	10	1.62	6.56
287	1983	0	11	4.98	7.31
288	1983	0	12	1.56	6.13
289	1983	0	12	3.0	
290	1983	0	12	3.0	6.4
291	1983	1	13	0.0	
292	1983	1	14	0.0	
293	1983	0	12	3.71	9.19
294	1983	0	11	1.75	6.56
295	1983	0	12	1.63	4.72
296	1983	0	11	3.0	
297	1983	0	12	2.0	
298	1983	0	10	3.17	6.56
299	1983	0	12	2.87	12.72
300	1983	0	12	2.96	11.63
301	1983	1	12	1.0	5.1
302	1983	0	16	2.92	
303	1983	1	12	1.0	4.4
304	1983	0	12	2.94	
305	1983	1	12	0.0	
306	1983	0	12	3.83	5.6
307	1983	1	15	0.0	
308	1983	0	14	0.0	
309	1983	1	13	0.0	
310	1983	0	10	0.98	3.28
311	1983	1	12	0.0	
312	1983	0	12	2.88	10.2
313	1983	1	13	0.0	
314	1983	0	12	0.0	
315	1983	0	12	0.0	
316	1983	0	12	2.83	8.46
317	1983	1	12	0.0	
318	1983	1	11	0.0	
319	1983	1	13	0.0	
320	1983	0	13	0.0	
321	1983	0	12	4.04	10.93
322	1983	0	12	1.44	4.37
323	1983	0	10	1.0	
324	1983	0	12	3.92	
325	1983	0	12	2.79	6.56
326	1983	0	11		5.45
327	1983	1	13	0.0	
328	1983	0	10	1.83	
329	1983	1	14	0.0	
330	1983	1	12	0.0	
331	1983	0	12	4.0	10.63
332	1983	0	13	2.87	10.1
333	1983	0	12	3.87	
334	1983	1	12	0.0	
335	1983	0	12	0.0	
336	1983	1	13	0.0	
337	1983	0	12		7.87
338	1983	0	12	2.23	
339	1983	0	12	1.0	5.25
340	1983	1	12	1.0	6.56
341	1983	1	15	0.0	
342	1983	0	12	3.25	5.18
343	1983	0	12	5.0	10.69
344	1983	1	12	0.46	6.4
345	1983	0	12	3.9	4.4
346	1983	0	12	0.0	
347	1983	1	12	0.9	
348	1983	0	12		5.58
349	1983	1	13	0.0	
350	1983	0	12	4.9	6.93
351	1983	0	12	5.0	8.42
352	1983	0	12	3.63	
353	1983	1	13	0.0	
354	1983	0	12		6.84
355	1983	0	12	4.63	7.35
356	1983	1	13	0.0	
357	1983	1	11	0.0	
358	1983	0	12	2.0	8.99
359	1983	0	12	3.96	8.95
360	1983	1	15	0.0	
361	1983	0	14	2.94	6.12
362	1983	0	14	2.0	5.38
363	1983	1	12	0.0	
364	1983	1	14	1.0	5.67
365	1983	0	12	4.54	4.86
366	1983	0	11	4.37	6.56
367	1983	0	12	4.0	8.66
368	1983	0	11	4.0	
369	1983	1	12	1.0	4.37
370	1983	1	12	0.88	
371	1983	0	12	2.0	5.25
372	1983	1	11	0.0	
373	1983	0	10	0.0	
374	1983	0	12	4.4	6.56
375	1983	0	9	3.1	9.93
376	1983	0	10	0.0	5.56
377	1983	0	12	2.0	4.89
378	1983	1	12	0.0	
379	1983	1	14	0.0	
380	1983	0	12	3.69	4.59
381	1983	0	11	0.0	
382	1983	0	12	5.0	5.91
383	1983	0	12		
384	1983	1	11	0.0	
385	1983	0	15	0.0	
386	1983	0	11		9.84
387	1983	1	17	0.0	
388	1983	0	11	0.54	5.91
389	1983	1	11	0.62	4.4
390	1983	0	12	1.85	4.79
391	1983	1	11		4.4
392	1983	0	14	0.0	
393	1983	1	14	0.0	
394	1983	0	12	0.0	5.46
395	1983	1	11	0.0	
396	1983	1	11	0.0	4.66
397	1983	0	12		5.25
398	1983	1	16	0.62	10.09
399	1983	1	12	0.9	
400	1983	0	12	1.98	
401	1983	1	12	0.0	
402	1983	1	12	0.98	
403	1983	1	11	0.0	
404	1983	0	12		5.91
405	1983	0	11		8.83
406	1983	0	12	1.96	3.44
407	1983	0	10	0.0	
408	1983	0	8	2.33	
409	1983	0	8	2.75	
410	1983	1	17	0.0	
411	1983	0	12		9.51
412	1983	0	13	0.0	
413	1983	0	12	2.4	4.59
414	1983	1	13	0.0	
415	1983	1	12	0.0	
416	1983	1	13	0.0	
417	1983	0	12	3.0	15.9
418	1983	0	8		14.43
419	1983	0	12	2.0	9.03
420	1983	0	14	1.0	2.47
421	1983	1	13	0.0	
422	1983	0	12		15.75
423	1983	1	16	0.96	7.55
424	1983	1	13	0.0	
425	1983	0	12	4.98	6.0
426	1983	0	9	3.0	
427	1983	0	12	2.85	6.56
428	1983	0	11		10.5
429	1983	0	13	2.0	10.66
430	1983	1	12	1.0	9.04
431	1983	0	9		
432	1983	0	12		10.17
433	1983	1	13	0.0	
434	1983	0	12	0.0	4.75
435	1983	0	12	4.98	9.19
436	1983	1	12	0.0	
437	1983	0	12	0.0	
438	1983	0	12	2.37	4.49
439	1983	1	13	0.0	
440	1983	0	12	5.0	7.28
441	1983	0	12	2.85	3.67
442	1983	0	6	4.42	
443	1983	1	12	0.0	
444	1983	0	16	3.0	16.22
445	1983	1	15	0.0	
446	1983	0	9	2.75	7.87
447	1983	0	11	1.48	5.09
448	1983	0	14	1.0	14.76
449	1983	0	9	4.85	3.75
450	1983	0	9		
451	1983	0	11	1.0	5.25
452	1983	0	9		
453	1983	0	12	1.75	4.66
454	1983	0	14	0.0	9.84
455	1983	0	10	3.4	17.06
456	1983	0	13	3.0	9.45
457	1983	1	13	1.0	6.48
458	1983	0	10	3.9	5.62
459	1983	0	12		
460	1983	1	12	0.81	4.4
461	1983	0	13	1.96	4.92
462	1983	0	11	3.67	
463	1983	0	12		17.06
464	1983	0	12	2.4	6.0
465	1983	0	10	1.77	3.87
466	1983	0	12	4.0	6.56
467	1983	1	12	1.0	5.62
468	1983	1	16	0.0	
469	1983	1	14	0.0	
470	1983	1	14	0.0	
471	1983	0	12	1.83	5.62
472	1983	0	11	2.0	
473	1983	0	12		6.67
474	1983	0	11	4.0	
475	1983	0	13		
476	1983	1	13	0.0	
477	1983	0	10	2.94	6.56
478	1983	1	13	0.0	
479	1983	0	12	2.96	10.69
480	1983	0	12	1.31	7.35
481	1983	1	11	0.85	6.56
482	1983	1	12	0.0	
483	1983	0	12	2.65	9.19
484	1983	0	13		
485	1983	1	12	0.81	2.62
486	1983	0	12	3.0	5.92
487	1983	1	12	1.0	2.39
488	1983	1	16	1.0	4.95
489	1983	0	12		4.92
490	1983	0	12	5.0	8.88
491	1983	0	12	2.73	4.49
492	1983	0	12		6.23
493	1983	0	12	3.15	9.12
494	1983	0	12		4.4
495	1983	0	12		14.05
496	1983	0	12	4.0	
497	1983	0	11		
498	1983	1	12	0.0	
499	1983	0	12	4.92	8.2
500	1983	1	12	1.0	4.66
501	1983	1	14	0.0	
502	1983	0	12	2.04	5.77
503	1983	0	12		6.89
504	1983	0	12		5.25
505	1983	0	10	2.5	11.81
506	1983	0	12	2.0	
507	1983	0	8	1.12	5.25
508	1983	0	12		
509	1983	0	7	4.37	5.25
510	1983	1	12	0.0	
511	1983	0	11	3.63	10.96
512	1983	0	10		15.75
513	1983	1	12	1.0	5.96
514	1983	0	12	2.04	7.74
515	1983	1	14	0.0	
516	1983	0	10	1.94	
517	1983	0	12	3.54	
518	1983	0	14		
519	1983	0	9	1.44	5.25
520	1983	0	12		11.15
521	1983	1	12	0.0	
522	1983	1	14	0.0	6.95
523	1983	0	16	0.96	5.94
524	1983	1	14	0.0	
525	1983	0	13	2.0	13.12
526	1983	1	18	0.0	6.88
527	1983	1	15	0.0	
528	1983	0	13	0.0	
529	1983	1	12	0.0	
530	1983	0	12	1.58	
531	1983	0	12		8.53
532	1983	0	9		17.98
533	1983	0	11	0.92	5.25
534	1983	0	12	0.0	
535	1983	0	9	3.23	8.2
536	1983	1	12	0.31	3.28
537	1983	1	14	0.69	5.25
538	1983	0	12		18.16
539	1983	1	11	0.0	
540	1983	0	12		9.19
541	1983	0	12	1.13	
542	1983	1	15	0.0	
543	1983	0	12	1.81	9.84
544	1983	0	12	3.06	
545	1983	0	10	1.77	4.53
546	1983	0	11	0.29	9.28
547	1983	0	11	1.31	4.59
548	1983	1	13	0.0	
549	1983	0	13		10.5
550	1983	1	16	0.87	14.33
551	1983	1	13	0.0	
552	1983	1	13	0.0	
553	1983	0	12	3.0	12.79
554	1983	0	12	2.0	6.04
555	1983	1	13	0.0	
556	1983	1	13	0.0	
557	1983	0	12	0.0	
558	1983	1	13	0.0	
559	1983	1	12	0.0	
560	1983	0	11	4.87	11.25
561	1983	0	10	0.0	
562	1983	1	15	0.0	
563	1983	0	16	2.0	9.46
564	1983	1	14	0.0	
565	1983	1	15	0.0	
566	1983	1	14	0.0	
567	1983	0	11	3.0	
568	1983	1	12	0.37	4.36
569	1983	0	11	4.0	
570	1983	0	12	0.0	
571	1983	1	12	0.0	
572	1983	0	12	0.0	
573	1983	0	10	2.63	4.37
